"ComputerName","Log","EventID","Datetime","User","Message"
"MEHRDS-23","Application","1000","15/03/2023 17:07:47","","Faulting application name: MgxpaRuntime.exe, version: 3.3.0.292, time stamp: 0x5a966f0c
Faulting module name: KERNELBASE.dll, version: 10.0.14393.5582, time stamp: 0x638823de
Exception code: 0xe0434352
Fault offset: 0x000dcd42
Faulting process id: 0x514c
Faulting application start time: 0x01d9574e1e8ca373
Faulting application path: \\mehmagicxpa\MagicXPA\MgxpaRuntime.exe
Faulting module path: C:\Windows\System32\KERNELBASE.dll
Report Id: b724f053-d647-4201-87ae-85c22f900e77
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-27","Application","3001","15/03/2023 17:07:29","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d957454408dea2."
"MEHRDS-03","Application","1000","15/03/2023 17:05:42","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0xe904
Faulting application start time: 0x01d95722a1352c38
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\WINDOWS\SYSTEM32\ntdll.dll
Report Id: 62fe9c51-ba06-461a-99e7-b23fff992aba
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-49","Application","3001","15/03/2023 17:05:11","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9574fda724402."
"MEHRDS-47","Application","1000","15/03/2023 17:04:11","","Faulting application name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Faulting module name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Exception code: 0xc0000005
Fault offset: 0x002bc6ae
Faulting process id: 0x764c
Faulting application start time: 0x01d95746cf71faa2
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Report Id: 673c0488-c353-11ed-b8f5-001dd8b71d05
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-22","Application","1000","15/03/2023 17:03:46","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0xbdac
Faulting application start time: 0x01d9575b3b5e68aa
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 91a9f833-0e02-4210-ada0-99f069e39091
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-69","Application","1000","15/03/2023 17:00:46","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0x5e6c
Faulting application start time: 0x01d9571d27cb930f
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: eaa7c61b-7275-47a7-bc0e-a8bd8da4e41a
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-57","Application","1000","15/03/2023 16:59:18","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0x8f0c
Faulting application start time: 0x01d9571aec9eeb1d
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: ec5bb647-3036-45be-b472-4008c5c3b0e9
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-02","Application","1000","15/03/2023 16:57:44","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0x41d4
Faulting application start time: 0x01d9571b4bb7f361
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\WINDOWS\SYSTEM32\ntdll.dll
Report Id: cc770152-4acb-4d85-9908-d1645439bd6d
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-77","Application","1000","15/03/2023 16:56:16","","Faulting application name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x327c
Faulting application start time: 0x01d95746af9f6d20
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 9191fc8a-52cc-4524-abfd-21d037c9498d
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-14","Application","1000","15/03/2023 16:54:28","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: KERNELBASE.dll, version: 10.0.14393.5582, time stamp: 0x638823de
Exception code: 0xc0000005
Fault offset: 0x000dcd42
Faulting process id: 0x3df4
Faulting application start time: 0x01d9570c5e54ee45
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: 7bb974ea-00a1-4d51-85ce-6c7903070490
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-44","Application","1000","15/03/2023 16:53:23","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0xa6a4
Faulting application start time: 0x01d95722c1371f60
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: e58428c7-9d9c-4374-908e-a862eb183dc3
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-43","Application","3001","15/03/2023 16:52:50","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d95717f94be321."
"MEHRDS-10","Application","1000","15/03/2023 16:52:43","","Faulting application name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Faulting module name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Exception code: 0xc0000005
Fault offset: 0x002bc6ae
Faulting process id: 0x7c40
Faulting application start time: 0x01d9573208d12882
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Report Id: 19640f7a-9c96-4bd7-aa93-3c91d19db230
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-19","Application","3001","15/03/2023 16:51:41","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9572e3414e607."
"MEHRDS-48","Application","3001","15/03/2023 16:50:51","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9574f2517adbb."
"MEHRDS-09","Application","1000","15/03/2023 16:50:08","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x42f8
Faulting application start time: 0x01d95748b62ffe67
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: f68793ae-6a61-4bde-9164-e81af9e23fa6
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-44","Application","1000","15/03/2023 16:50:00","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0x62fc
Faulting application start time: 0x01d9571911af5494
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: 3bd5ed00-bd2d-40ff-a536-ace9ec12ad41
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-30","Application","3001","15/03/2023 16:49:46","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d957368e8ec8fc."
"MEHRDS-75","Application","1000","15/03/2023 16:49:42","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0x3108
Faulting application start time: 0x01d9571b600890d5
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: 65d6c77e-93c6-46fa-9146-8a481c9424ee
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-60","Application","3001","15/03/2023 16:47:54","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d957125d4ca0c2."
"MEHRDS-70","Application","1000","15/03/2023 16:46:08","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x63368a30
Exception code: 0xc0000005
Fault offset: 0x000587a9
Faulting process id: 0x3678
Faulting application start time: 0x01d9571e7298bc27
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: dc849c25-f829-4850-a27c-f361d337ca89
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-79","Application","1000","15/03/2023 16:41:24","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x4c64
Faulting application start time: 0x01d9575af7fb011e
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: f806d4f6-ab21-4b11-92b9-c489e83a7346
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-24","Application","3001","15/03/2023 16:37:08","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9575344f429e4."
"MEHRDS-18","Application","3001","15/03/2023 16:33:16","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9571fd0882efe."
"MEHRDS-25","Application","1000","15/03/2023 16:25:55","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x6f50
Faulting application start time: 0x01d9572eca20f104
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 67562b17-fcff-4fdf-b025-6d5a3dc21ad1
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-71","Application","1000","15/03/2023 16:22:35","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0xb8c4
Faulting application start time: 0x01d95721e9c62562
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: ae226062-5385-4359-9126-f537b5587b9b
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-06","Application","1000","15/03/2023 16:19:40","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x1c0c
Faulting application start time: 0x01d95755e05ce351
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: e562cc8d-f305-4e51-8166-bacafafee139
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-29","Application","1000","15/03/2023 16:12:58","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x559c
Faulting application start time: 0x01d9571c2eacf677
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 4455faa5-8543-4caa-a991-862cd87ee50d
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-75","Application","1000","15/03/2023 16:08:33","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xdb3c
Faulting application start time: 0x01d95758624d3b84
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: d2895e06-59b7-44a4-85a3-fb325844fb57
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-12","Application","1000","15/03/2023 16:02:15","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc0000005
Fault offset: 0x00000000
Faulting process id: 0x87d8
Faulting application start time: 0x01d95726526eb006
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: unknown
Report Id: 1fdada5c-2e82-488d-b36d-87ea28a9c408
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","1000","15/03/2023 16:01:17","","Faulting application name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Faulting module name: EXCEL.EXE, version: 14.0.7268.5000, time stamp: 0x60500f43
Exception code: 0xc0000005
Fault offset: 0x002bc6ae
Faulting process id: 0x9688
Faulting application start time: 0x01d9574a7a81549d
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\EXCEL.EXE
Report Id: 9e3ff21d-c34a-11ed-b8f3-001dd8b71ced
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-49","Application","1000","15/03/2023 16:01:01","","Faulting application name: mophui.exe, version: 6.10.0.1, time stamp: 0x5dee9128
Faulting module name: hhctrl.ocx_unloaded, version: 10.0.14393.4169, time stamp: 0x5ff78c21
Exception code: 0xc0000005
Fault offset: 0x000270bc
Faulting process id: 0x45fc
Faulting application start time: 0x01d95717a8172d9a
Faulting application path: C:\Program Files (x86)\Medisoft Ltd\Medisoft Ophthalmology\mophui.exe
Faulting module path: hhctrl.ocx
Report Id: fdc31acc-b0d5-42bc-933c-d5ba0d793226
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-58","Application","1000","15/03/2023 16:00:24","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xc590
Faulting application start time: 0x01d957573e16c046
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: d611c164-897c-432f-bac5-b76665518b5d
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
