"ServerName","Time","ID","level","message0","message1","message2","message3","message4","message5"
"MEHRDS-46","17/11/2021 14:56:17","300","Information","Microsoft Outlook 2010 Startup","This account has not been completely configured. Are you sure you want to exit the wizard?","P1: 301952","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","17/11/2021 14:56:13","300","Information","Microsoft Outlook 2010 Startup","This account has not been completely configured. Are you sure you want to exit the wizard?","P1: 301952","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","17/11/2021 14:28:06","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-46","17/11/2021 14:28:06","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AdminPackFull (17).xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","17/11/2021 13:47:45","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Report12 - RTT I20 T20 and no RTT Outcome (1).xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","17/11/2021 10:03:30","300","Information","Microsoft Excel","The information cannot be pasted because the Cut area and the paste area are not the same size and shape. Try one of the following:","","? Click a single cell, and then paste.","? Select a rectangle that's the same size and shape, and then paste.","P1: 100199"
"MEHRDS-46","17/11/2021 10:02:15","300","Information","Microsoft Excel","The information cannot be pasted because the Cut area and the paste area are not the same size and shape. Try one of the following:","","? Click a single cell, and then paste.","? Select a rectangle that's the same size and shape, and then paste.","P1: 100199"
"MEHRDS-46","17/11/2021 10:02:10","300","Information","Microsoft Excel","The information cannot be pasted because the Cut area and the paste area are not the same size and shape. Try one of the following:","","? Click a single cell, and then paste.","? Select a rectangle that's the same size and shape, and then paste.","P1: 100199"
"MEHRDS-46","17/11/2021 09:27:54","300","Information","Microsoft Excel","Do you want to replace the contents of the destination cells?","P1: 100536","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","17/11/2021 09:19:19","300","Information","Microsoft Excel","Do you want to save the changes you made to 'CONTACT LENS COSTS.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","16/11/2021 18:21:10","300","Information","Microsoft PowerPoint","You can't quit PowerPoint while a dialog box or message box is open.","P1: 400099","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-46","16/11/2021 16:06:12","300","Information","Microsoft Word","Do you want to save changes you made to ""Glaucoma history and symptoms""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 19:57:14","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","27/11/2021 19:57:14","300","Information","Microsoft Excel","Do you want to save the changes you made to 'b4a61ce2-0759-42a6-b517-7e1f9c1fcd21.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 19:56:53","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Working List- 22.11.2021.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 19:56:39","300","Information","Microsoft Excel","Do you want to save the changes you made to 'b4a61ce2-0759-42a6-b517-7e1f9c1fcd21.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 19:56:08","300","Information","Microsoft Word","The file Overtime Form- November 2021 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 19:51:22","300","Information","Microsoft Word","The file Daily Coding Activity Record 27.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 19:14:16","300","Information","Microsoft Word","The file Daily Coding Activity Record 27.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 18:37:11","300","Information","Microsoft Word","The file Daily Coding Activity Record 27.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 18:14:39","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 18:05:05","300","Information","Microsoft Word","The file Daily Coding Activity Record 27.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 3wbc","P4:"
"MEHRDS-47","27/11/2021 16:23:41","300","Information","Microsoft Word","Daily Coding Activity Record ... should be opened as read-only unless changes to it need to be saved.  Open as read-only?","P1: 200151","P2: 14.0.7015.1000","P3: ","P4: 0x80070002"
"MEHRDS-47","27/11/2021 12:24:33","300","Information","Microsoft Word","Do you want to save changes you made to ""Dylan Lewis 27.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: euj4","P4:"
"MEHRDS-47","27/11/2021 11:59:29","300","Information","Microsoft Word","The file Dylan Lewis 27.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","27/11/2021 10:07:55","300","Information","Microsoft Word","The file Tuesday clinci list - LCC already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 18:53:18","300","Information","Microsoft Excel","Do you want to save the changes you made to 'October 2021 - Failsafe.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 18:48:52","300","Information","Microsoft Excel","Do you want to save the changes you made to 'October 2021 - Failsafe.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 18:17:42","300","Information","Microsoft Excel","Microsoft Excel cannot paste the data.","P1: 100190","P2: 14.0.7015.1000","P3: cp04","P4:"
"MEHRDS-47","26/11/2021 18:07:29","300","Information","Microsoft Excel","Do you want to save the changes you made to 'November 2021 - Failsafe.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 16:43:33","300","Information","Microsoft Excel","Do you want to save the changes you made to 'CLSpecSLPPclinic08.09.21.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 15:10:30","300","Information","Microsoft Excel","Saving is not available in Protected View. If you trust the source of this file, click Enable Saving to enable this command.","P1: 701946","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 13:58:56","300","Information","Microsoft Word","The file TAZUKO KAWAGUCHI  CONFIRMATION OF SURGERY 05.01 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","26/11/2021 13:49:36","300","Information","Microsoft Excel","Do you want to save the changes you made to 'October 2021 - Failsafe.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 13:25:51","300","Information","Microsoft Word","The file DAVID FREEMAN CONFIRMATION OF SURGERY 17TH JANUARY 2022 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","26/11/2021 13:21:25","300","Information","Microsoft Word","The margins of section 1 are set outside the printable area of the page.  Do you want to continue?","P1: 200081","P2: 14.0.7015.1000","P3: 49wg","P4: 0x80070002"
"MEHRDS-47","26/11/2021 13:17:12","300","Information","Microsoft Word","Do you want to save changes you made to ""SUAN LAI BOOKING FORM 20.12.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","26/11/2021 13:16:56","300","Information","Microsoft Word","Do you want to save changes you made to ""SUAN LAI BOOKING FORM 13.12.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","26/11/2021 12:58:02","300","Information","Microsoft Excel","Do you want to save the changes you made to 'CLOrdersSLPPclinic08.09.2021.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 12:54:58","300","Information","Microsoft Excel","Do you want to save the changes you made to 'JOINT SPREADSHEET FOR CL ORDERING AND PAYMENTS.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 12:47:51","300","Information","Microsoft Word","The file Monks Francine 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 12:47:44","300","Information","Microsoft Word","The file Monks Francine 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","26/11/2021 12:25:11","300","Information","Microsoft Excel","Do you want to save the changes you made to 'MICM1002-Disorders of Cone Function- MGT020 Patient list.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 12:04:34","300","Information","Microsoft Word","Do you want to save changes you made to ""White Suzanne 23.11.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","26/11/2021 11:24:21","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Weekly allocation 29th Nov-3rd Dec.xls'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 10:07:09","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Pirakash Selvarajah.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 10:06:13","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Peggy Scott.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 10:05:05","300","Information","Microsoft Excel","Do you want to save the changes you made to 'November 2021 - Failsafe.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 10:04:04","300","Information","Microsoft Word","Do you want to save changes you made to ""Notes 26.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 10:02:20","300","Information","Microsoft Excel","Do you want to save the changes you made to 'October 2021 - Failsafe.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 10:00:41","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 10:00:41","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T095943.084.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:58:53","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:58:53","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T095756.124.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:58:41","300","Information","Microsoft Word","Do you want to save changes you made to ""Clinic 26.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:56:44","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:56:44","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T095340.017.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:52:56","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:52:56","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T095144.059.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:52:53","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T094935.663.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:48:33","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:48:33","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T094724.184.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:46:54","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:46:54","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T094533.979.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:46:25","300","Information","Microsoft Word","The command cannot be performed because a dialog box is open.  Click OK, and then close open dialog boxes to continue.","P1: 201306","P2: 14.0.7015.1000","P3: 77gi","P4:"
"MEHRDS-47","26/11/2021 09:44:27","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:44:27","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T094221.076.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:38:28","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:38:28","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T093714.167.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:36:19","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:36:19","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T091649.034.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:15:24","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:15:24","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T091413.688.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:13:18","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:13:18","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T091019.590.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:08:50","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:08:50","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T090729.565.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:06:02","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:06:02","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T090500.799.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:04:21","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:04:21","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T090314.710.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 09:01:43","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 09:01:43","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T090038.958.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 08:58:40","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 08:58:40","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T085738.787.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 08:56:31","300","Information","Microsoft Excel","There is a large amount of information on the Clipboard. Do you want to be able to paste this information into another program later?","","? To save it on the Clipboard so that you can paste it later, click Yes.","? To delete it from the Clipboard and free memory, click No.","P1: 100277"
"MEHRDS-47","26/11/2021 08:56:31","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PatientList - SG Injection - 2021-11-26T085512.178.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 05:50:14","300","Information","Microsoft Word","Do you want to save changes you made to ""Slips for MAILMERGE green""?","P1: 200054","P2: 14.0.7015.1000","P3: 5dxz","P4:"
"MEHRDS-47","26/11/2021 05:48:13","300","Information","Microsoft Word","Opening this document will run the following SQL command:","","SELECT * FROM `NEXTCLINIC$` WHERE `SLIP? (clinic, br, both, or no)` = 'CLINIC'","","Data from your database will be placed in the document. Do you want to continue?"
"MEHRDS-47","26/11/2021 05:35:29","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Copy of GC clinic screening_AW_24112021.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","26/11/2021 00:29:19","300","Information","Microsoft Excel","The document 'AW +OM Rare disease screen list.xlsx' caused a serious error the last time it was opened.  Would you like to continue opening it?","P1: 700164","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 23:40:19","300","Information","Microsoft PowerPoint","H:\Downloads\Case presentation.pptx is being modified by PATELR8. Do you want to open a read-only copy?","P1: 400053","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 18:32:09","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Copy of password and logins 2020.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 18:31:50","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Patient Visit Calculator.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 15:58:05","300","Information","Microsoft Excel","The formula you typed contains an error.","","? For information about fixing common formula problems, click Help.","? To get assistance in entering a function, click Function Wizard (Formulas tab, Function Library group).","? If you are not trying to enter a formula, avoid using an equal sign (=) or minus sign (-), or precede it with a single quotation mark (')."
"MEHRDS-47","25/11/2021 15:07:52","300","Information","Microsoft Excel","This workbook contains links to other data sources.","","? If you update the links, Excel will attempt to retrieve the latest data.","? If you don't update the links, Excel will use the previous information.",""
"MEHRDS-47","25/11/2021 14:47:04","300","Information","Microsoft Excel","'PDE6A PDE6B Visual Fields.xlsx' is read-only. To save a copy, click OK, then give the workbook a new name in the Save As dialog box.","P1: 100144","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 14:26:11","300","Information","Microsoft Excel","'AdminPackFull (57).xlsx' is read-only. To save a copy, click OK, then give the workbook a new name in the Save As dialog box.","P1: 100144","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 13:57:40","300","Information","Microsoft Excel","The workbook has been updated with changes saved by other users.","P1: 100850","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 11:33:35","300","Information","Microsoft Word","Do you want to save changes you made to Document1?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","25/11/2021 10:03:05","300","Information","Microsoft Word","Do you want to save changes you made to ""Dangell Roger 24.11.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","25/11/2021 10:01:23","300","Information","Microsoft Word","Do you want to save changes you made to ""Dangell Diane 24.11.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","25/11/2021 10:00:22","300","Information","Microsoft Word","Do you want to save changes you made to ""Capuano Ciro 24.11.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-47","25/11/2021 09:03:01","300","Information","Microsoft Word","Do you want to save changes you made to ""Pollitt Jeff 15.06.2021""?","P1: 200054","P2: 14.0.7015.1000","P3: 62fl","P4:"
"MEHRDS-47","24/11/2021 17:12:58","300","Information","Microsoft Excel","'GEL_MDTs_Results_Recruitment.xlsx' should be opened as read-only unless you need to save changes to it. Open as read-only?","P1: 100311","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 16:50:31","300","Information","Microsoft Excel","Do you want to save the changes you made to 'WGS samples.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 16:50:19","300","Information","Microsoft Excel","'WGS samples.xlsx' is read-only. To save a copy, click OK, then give the workbook a new name in the Save As dialog box.","P1: 100144","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 15:42:58","300","Information","Microsoft Excel","The cell or chart that you are trying to change is protected and therefore read-only.","","To modify a protected cell or chart, first remove protection using the Unprotect Sheet command (Review tab, Changes group). You may be prompted for a password.","P1: 100053","P2: 14.0.7015.1000"
"MEHRDS-47","24/11/2021 15:42:55","300","Information","Microsoft Excel","The cell or chart that you are trying to change is protected and therefore read-only.","","To modify a protected cell or chart, first remove protection using the Unprotect Sheet command (Review tab, Changes group). You may be prompted for a password.","P1: 100053","P2: 14.0.7015.1000"
"MEHRDS-47","24/11/2021 15:42:54","300","Information","Microsoft Excel","The cell or chart that you are trying to change is protected and therefore read-only.","","To modify a protected cell or chart, first remove protection using the Unprotect Sheet command (Review tab, Changes group). You may be prompted for a password.","P1: 100053","P2: 14.0.7015.1000"
"MEHRDS-47","24/11/2021 14:42:42","300","Information","Microsoft Word","You placed a large amount of content on the Clipboard.  Do you want this content to be available to other applications after you quit Word?","P1: 200133","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 14:19:10","300","Information","Microsoft Excel","Do you want to save the changes you made to 'DocumentList24_11_2021.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 14:19:04","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Master File_DocMan Waiting.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 14:18:24","300","Information","Microsoft Excel","Do you want to replace the contents of the destination cells in [Master File_DocMan Waiting.xlsx]Trend monitoring?","P1: 101058","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 13:43:50","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Master File_DocMan Waiting.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 13:43:12","300","Information","Microsoft Excel","Do you want to replace the contents of the destination cells in [Master File_DocMan Waiting.xlsx]Trend monitoring?","P1: 101058","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 13:41:53","300","Information","Microsoft Excel","Do you want to replace the contents of the destination cells in [Master File_DocMan Waiting.xlsx]Trend monitoring?","P1: 101058","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 11:19:29","300","Information","Microsoft Word","Do you want to save changes you made to ""Lisa George 22.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: 77gi","P4:"
"MEHRDS-47","24/11/2021 10:49:27","300","Information","Microsoft Excel","Do you want to save the changes you made to 'SGA Queries and Concerns.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","24/11/2021 10:45:52","300","Information","Microsoft Excel","This workbook contains one or more links that cannot be updated.","","? To change the source of links, or attempt to update values again, click Edit Links. ","? To leave the links as is, click Continue.","P1: 101120"
"MEHRDS-47","23/11/2021 17:38:39","300","Information","Microsoft Word","The margins of section 1 are set outside the printable area of the page.  Do you want to continue?","P1: 200081","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","23/11/2021 17:16:21","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Surgical diary GG 02.11.21.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","23/11/2021 16:27:32","300","Information","Microsoft Excel","Excel found unreadable content in '211123 Moorfield download WR42221 (1).xlsx'. Do you want to recover the contents of this workbook? If you trust the source of this workbook, click Yes.","P1: 101648","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","23/11/2021 16:25:05","300","Information","Microsoft Excel","Excel found unreadable content in '211123 Moorfield download WR42221.xlsx'. Do you want to recover the contents of this workbook? If you trust the source of this workbook, click Yes.","P1: 101648","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-47","23/11/2021 13:00:30","300","Information","Microsoft Word","The file AMD Injections DEW already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
