"ComputerName","Log","EventID","Datetime","User","SessionID","SourceIP","DisconReason","Message"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:02:28","CITY_ROAD\MARTINJ3","8","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\MARTINJ3
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:23:23","CITY_ROAD\BAGATEF","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\BAGATEF
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 21:50:37","CITY_ROAD\BAGATEF","6","192.168.17.100","11","Session 6 has been disconnected, reason code 11"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 20:50:35","CITY_ROAD\Choum","6","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\Choum
Session ID: 6
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 20:50:35","CITY_ROAD\Choum","6","192.168.17.100","0","Session 6 has been disconnected, reason code 0"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 17:38:29","CITY_ROAD\Choum","5","192.168.17.100","11","Session 5 has been disconnected, reason code 11"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 17:27:39","CITY_ROAD\Choum","6","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Choum
Session ID: 6
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 16:38:28","CITY_ROAD\malikm","5","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\malikm
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:38:28","CITY_ROAD\malikm","5","192.168.17.100","0","Session 5 has been disconnected, reason code 0"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 10:15:09","CITY_ROAD\malikm","5","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\malikm
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 10:01:34","CITY_ROAD\malikm","4","192.168.17.100","12","Session 4 has been disconnected, reason code 12"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 09:56:06","CITY_ROAD\addaif","3","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\addaif
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 09:56:06","CITY_ROAD\addaif","3","192.168.17.100","11","Session 3 has been disconnected, reason code 11"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 08:43:25","CITY_ROAD\addaif","3","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\addaif
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-30","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:35:19","CITY_ROAD\addaif","2","192.168.17.100","12","Session 2 has been disconnected, reason code 12"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 10:02:00","CITY_ROAD\tranh1","15","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\tranh1
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 10:01:59","CITY_ROAD\tranh1","15","192.168.17.100","11","Session 15 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 10:00:27","CITY_ROAD\HASSANS2","16","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\HASSANS2
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 10:00:27","CITY_ROAD\HASSANS2","16","192.168.17.100","11","Session 16 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:53:09","CITY_ROAD\HASSANS2","12","192.168.17.100","5","Session 12 has been disconnected, reason code 5"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:51:57","CITY_ROAD\HASSANS2","13","192.168.17.100","5","Session 13 has been disconnected, reason code 5"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:45:46","CITY_ROAD\HASSANS2","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\HASSANS2
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:44:55","CITY_ROAD\haqm","12","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\haqm
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:44:50","CITY_ROAD\haqm","12","192.168.17.100","0","Session 12 has been disconnected, reason code 0"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:43:55","CITY_ROAD\tranh1","15","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\tranh1
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:42:29","CITY_ROAD\volpeg","14","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\volpeg
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:42:29","CITY_ROAD\volpeg","14","192.168.17.100","11","Session 14 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:42:15","CITY_ROAD\volpeg","13","192.168.17.100","11","Session 13 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:42:14","CITY_ROAD\uddinn3","13","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\uddinn3
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:42:14","CITY_ROAD\uddinn3","13","192.168.17.100","11","Session 13 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:42:04","CITY_ROAD\uddinn3","13","192.168.17.100","5","Session 13 has been disconnected, reason code 5"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:41:31","CITY_ROAD\volpeg","14","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\volpeg
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:39:14","CITY_ROAD\uddinn3","13","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\uddinn3
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:39:13","CITY_ROAD\uddinn3","13","192.168.17.100","11","Session 13 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:38:37","CITY_ROAD\uddinn3","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\uddinn3
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:19:08","CITY_ROAD\haqm","12","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\haqm
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:14:09","CITY_ROAD\laffertyc","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\laffertyc
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:01:59","CITY_ROAD\cumberbatchs","10","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\cumberbatchs
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:58:47","CITY_ROAD\russk","9","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\russk
Session ID: 9
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 08:58:20","CITY_ROAD\DANGT","7","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\DANGT
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:58:20","CITY_ROAD\DANGT","7","192.168.17.100","11","Session 7 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:54:55","CITY_ROAD\MURPHYK","8","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\MURPHYK
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:46:54","CITY_ROAD\DANGT","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\DANGT
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:37:43","CITY_ROAD\leec3","6","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\leec3
Session ID: 6
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:27:53","CITY_ROAD\addisonl","5","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\addisonl
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:15:48","CITY_ROAD\lamk","4","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\lamk
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:03:51","CITY_ROAD\bangaraa","3","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\bangaraa
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:21:39","CITY_ROAD\elderg","2","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\elderg
Session ID: 2
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 19:51:20","CITY_ROAD\addaif","12","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\addaif
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 19:51:20","CITY_ROAD\addaif","12","192.168.17.100","11","Session 12 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 17:26:39","CITY_ROAD\addaif","12","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\addaif
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 16:13:36","CITY_ROAD\garcia-onrubial","11","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\garcia-onrubial
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:13:35","CITY_ROAD\garcia-onrubial","11","192.168.17.100","11","Session 11 has been disconnected, reason code 11"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 08:43:06","CITY_ROAD\garcia-onrubial","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\garcia-onrubial
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-29","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:35:17","CITY_ROAD\garcia-onrubial","11","192.168.17.100","12","Session 11 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 10:02:58","CITY_ROAD\BocarovaM","36","192.168.17.100","12","Session 36 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 10:00:16","CITY_ROAD\BocarovaM","35","192.168.17.100","12","Session 35 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:58:45","CITY_ROAD\BocarovaM","34","192.168.17.100","0","Session 34 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:58:24","CITY_ROAD\costar","32","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\costar
Session ID: 32
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:58:24","CITY_ROAD\costar","32","192.168.17.100","0","Session 32 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:58:10","CITY_ROAD\lowl","33","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\lowl
Session ID: 33
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:57:21","CITY_ROAD\shaha","23","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\shaha
Session ID: 23
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:57:20","CITY_ROAD\shaha","23","192.168.17.100","0","Session 23 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:42:19","CITY_ROAD\costar","32","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\costar
Session ID: 32
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:38:20","CITY_ROAD\costar","31","192.168.17.100","0","Session 31 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:29:28","CITY_ROAD\hanrahans","30","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\hanrahans
Session ID: 30
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:27:45","CITY_ROAD\hanrahans","29","192.168.17.100","12","Session 29 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:21:16","CITY_ROAD\hanrahans","28","192.168.17.100","0","Session 28 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:18:57","CITY_ROAD\adamsa","27","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\adamsa
Session ID: 27
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:18:34","CITY_ROAD\adamsa","26","192.168.17.100","12","Session 26 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:18:03","CITY_ROAD\Radoacaa","25","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\Radoacaa
Session ID: 25
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:17:58","CITY_ROAD\Radoacaa","25","192.168.17.100","0","Session 25 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:10:01","CITY_ROAD\Radoacaa","25","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Radoacaa
Session ID: 25
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:01:40","CITY_ROAD\rahmanw","24","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\rahmanw
Session ID: 24
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:53:35","CITY_ROAD\shaha","23","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\shaha
Session ID: 23
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:47:58","CITY_ROAD\mcclellandz","22","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\mcclellandz
Session ID: 22
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:39:26","CITY_ROAD\osbornes","21","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\osbornes
Session ID: 21
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:37:57","CITY_ROAD\osbornes","20","192.168.17.100","12","Session 20 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:28:00","CITY_ROAD\begumr3","19","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\begumr3
Session ID: 19
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:17:18","CITY_ROAD\FINKENP","18","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\FINKENP
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:15:36","CITY_ROAD\FINKENP","17","192.168.17.100","12","Session 17 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:02:19","CITY_ROAD\Valerie","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Valerie
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:24:53","CITY_ROAD\HENRYM","15","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\HENRYM
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 21:19:57","CITY_ROAD\HENRYM","13","192.168.17.100","11","Session 13 has been disconnected, reason code 11"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 20:32:09","CITY_ROAD\HENRYM","14","192.168.17.100","12","Session 14 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 20:19:55","CITY_ROAD\Ballj1","13","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\Ballj1
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 20:19:55","CITY_ROAD\Ballj1","13","192.168.17.100","0","Session 13 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 18:46:38","CITY_ROAD\Ballj1","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Ballj1
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 18:37:52","CITY_ROAD\Ballj1","11","192.168.17.100","11","Session 11 has been disconnected, reason code 11"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 18:11:21","CITY_ROAD\Ballj1","12","192.168.17.100","12","Session 12 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 17:37:51","CITY_ROAD\Kenanf","11","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\Kenanf
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 17:37:51","CITY_ROAD\Kenanf","11","192.168.17.100","0","Session 11 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 17:21:13","CITY_ROAD\Kenanf","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Kenanf
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 15:53:56","CITY_ROAD\Kenanf","10","192.168.17.100","12","Session 10 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 15:40:16","CITY_ROAD\Kenanf","9","192.168.17.100","12","Session 9 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 15:38:29","CITY_ROAD\Kenanf","8","192.168.17.100","12","Session 8 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 14:47:34","CITY_ROAD\Kenanf","7","192.168.17.100","11","Session 7 has been disconnected, reason code 11"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 14:47:33","CITY_ROAD\ballesterosa","7","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\ballesterosa
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 14:47:33","CITY_ROAD\ballesterosa","7","192.168.17.100","0","Session 7 has been disconnected, reason code 0"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 09:00:28","CITY_ROAD\ballesterosa","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\ballesterosa
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:59:07","CITY_ROAD\ballesterosa","6","192.168.17.100","12","Session 6 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:54:46","CITY_ROAD\ballesterosa","5","192.168.17.100","12","Session 5 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:49:48","CITY_ROAD\ballesterosa","4","192.168.17.100","12","Session 4 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:38:49","CITY_ROAD\ballesterosa","3","192.168.17.100","12","Session 3 has been disconnected, reason code 12"
"MEHRDS-28","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:35:14","CITY_ROAD\ballesterosa","2","192.168.17.100","12","Session 2 has been disconnected, reason code 12"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:38:08","CITY_ROAD\shardar","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\shardar
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:19:10","CITY_ROAD\bradev","12","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\bradev
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:05:13","CITY_ROAD\snowc","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\snowc
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:04:58","CITY_ROAD\snowc","8","192.168.17.100","5","Session 8 has been disconnected, reason code 5"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:58:46","CITY_ROAD\kellye","10","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\kellye
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 08:57:59","CITY_ROAD\koays","8","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\koays
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:57:58","CITY_ROAD\koays","8","192.168.17.100","0","Session 8 has been disconnected, reason code 0"
"MEHRDS-27","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 08:57:40","CITY_ROAD\HumayunS1","9","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\HumayunS1
Session ID: 9
Source Network Address: 192.168.17.100"
